Step    Time(ps)    SystemEnergy(eV)    KineticEnergy(eV)    PotentialEnergy(eV)    Temperature(K)
2864      28.640    -28.084841080512     13.355341990785     -41.440183071297     119.585155889760
2866      28.660    -28.075091344488     13.438778040013     -41.513869384501     120.332251168986
2868      28.680    -28.097660712515     13.508477667614     -41.606138380128     120.956349064635
2870      28.700    -28.146048719494     13.546483866160     -41.692532585654     121.296660617947
2872      28.720    -28.204052945077     13.525998893636     -41.730051838713     121.113235990231
2874      28.740    -28.246881151607     13.446035699563     -41.692916851169     120.397237026276
2876      28.760    -28.253325381704     13.342086417621     -41.595411799326     119.466464074586
2878      28.780    -28.220298215714     13.277100138413     -41.497398354127     118.884570002896
2880      28.800    -28.170771848625     13.278272724235     -41.449044572860     118.895069461346
2882      28.820    -28.122763830564     13.275637510826     -41.398401341390     118.871473479567
2884      28.840    -28.067996670001     13.252096044312     -41.320092714312     118.660680678831
2886      28.860    -28.008600807640     13.293275615217     -41.301876422858     119.029406946539
2888      28.880    -27.978226872296     13.421197450787     -41.399424323083     120.174832698931
2890      28.900    -28.000819958835     13.530799078842     -41.531619037677     121.156217360275
2892      28.920    -28.055660754872     13.536433245325     -41.592094000198     121.206666287582
2894      28.940    -28.102483362081     13.469312294900     -41.571795656981     120.605658142256
2896      28.960    -28.121555485192     13.409475039091     -41.531030524283     120.069868974978
2898      28.980    -28.122415010340     13.402036366361     -41.524451376701     120.003262306374
2900      29.000    -28.125717826565     13.434241511622     -41.559959338186     120.291630610168
2902      29.020    -28.142825888492     13.467560029116     -41.610385917608     120.589968167631
2904      29.040    -28.171016605704     13.479562671244     -41.650579276949     120.697441104749
2906      29.060    -28.201723240095     13.473797248258     -41.675520488353     120.645816892730
2908      29.080    -28.229428296147     13.462609801652     -41.692038097799     120.545643303213
2910      29.100    -28.252510471629     13.454398271803     -41.706908743433     120.472116389585
2912      29.120    -28.273656587485     13.463518947306     -41.737175534791     120.553783890312
2914      29.140    -28.301705272204     13.489764132450     -41.791469404653     120.788786075878
2916      29.160    -28.339598663902     13.487385052865     -41.826983716768     120.767483543665
2918      29.180    -28.368571469907     13.403025866067     -41.771597335974     120.012122392231
2920      29.200    -28.353465868492     13.238253673916     -41.591719542409     118.536734618687
2922      29.220    -28.268070391064     13.060981092055     -41.329051483118     116.949417023115
2924      29.240    -28.117375129029     12.959263457186     -41.076638586215     116.038626477207
2926      29.260    -27.939015981122     12.983600182117     -40.922616163239     116.256540106580
2928      29.280    -27.783357244347     13.116573992940     -40.899931237287     117.447201783946
2930      29.300    -27.687682834816     13.297947619168     -40.985630453984     119.071240567953
2932      29.320    -27.664983516715     13.464533328449     -41.129516845164     120.562866767206
2934      29.340    -27.702953871048     13.558474927803     -41.261428798851     121.404029862174
2936      29.360    -27.767544074020     13.549568508988     -41.317112583009     121.324280838661
2938      29.380    -27.818608732229     13.462989168254     -41.281597900483     120.549040192210
2940      29.400    -27.831563649248     13.365915905541     -41.197479554789     119.679835849690
2942      29.420    -27.810550261944     13.329181056033     -41.139731317977     119.350908091184
2944      29.440    -27.785011290198     13.375119431765     -41.160130721962     119.762245204606
2946      29.460    -27.783105489812     13.452200677265     -41.235306167077     120.452438893817
2948      29.480    -27.810119874514     13.501882943174     -41.312002817688     120.897299198991
2950      29.500    -27.851738254679     13.493824673452     -41.345562928131     120.825144592872
2952      29.520    -27.882640266304     13.420320884445     -41.302961150749     120.166983830467
2954      29.540    -27.878769526733     13.316268945329     -41.195038472062     119.235291675492
2956      29.560    -27.835093491011     13.241869080777     -41.076962571787     118.569107357123
2958      29.580    -27.767582703960     13.231774916171     -40.999357620130     118.478723131187
2960      29.600    -27.704344103106     13.298077246784     -41.002421349890     119.072401267445
2962      29.620    -27.674898197433     13.409651359200     -41.084549556633     120.071447764029
2964      29.640    -27.688855177894     13.495843956780     -41.184699134674     120.843225471053
2966      29.660    -27.730542572033     13.525869836673     -41.256412408706     121.112080400432
2968      29.680    -27.780237847346     13.530165085986     -41.310402933331     121.150540520656
2970      29.700    -27.832724136929     13.544193565856     -41.376917702785     121.276153024874
2972      29.720    -27.892109707769     13.570791816360     -41.462901524129     121.514316595309
2974      29.740    -27.963906694914     13.602171666681     -41.566078361596     121.795295120242
2976      29.760    -28.045954875077     13.590428797899     -41.636383672976     121.690148221351
2978      29.780    -28.113751635257     13.495694678793     -41.609446314050     120.841888820042
2980      29.800    -28.136536068804     13.349351256886     -41.485887325690     119.531514219808
2982      29.820    -28.099826884201     13.215010840289     -41.314837724490     118.328615808664
2984      29.840    -28.016028866974     13.146858737407     -41.162887604381     117.718374614311
2986      29.860    -27.912175848558     13.150167366999     -41.062343215556     117.748000436384
2988      29.880    -27.816703941108     13.224442019145     -41.041145960253     118.413063589519
2990      29.900    -27.758618537054     13.358057757799     -41.116676294853     119.609473157114
2992      29.920    -27.756684665890     13.500529098936     -41.257213764826     120.885176733358
2994      29.940    -27.807955614449     13.605910887395     -41.413866501845     121.828776501121
2996      29.960    -27.896822377895     13.676481083391     -41.573303461285     122.460669558977
2998      29.980    -28.013141967706     13.734769762301     -41.747911730007     122.982592603625
3000      30.000    -28.151541239888     13.764687407651     -41.916228647539     123.250478389363
3002      30.020    -28.295816187283     13.731727462930     -42.027543650212     122.955351530737
3004      30.040    -28.419529063398     13.632325363791     -42.051854427189     122.065294538601
3006      30.060    -28.497796648848     13.489353889074     -41.987150537921     120.785112712956
3008      30.080    -28.517002572411     13.350252941256     -41.867255513667     119.539587997777
3010      30.100    -28.486349645577     13.270940541659     -41.757290187235     118.829416316934
3012      30.120    -28.431310666697     13.252811722203     -41.684122388900     118.667088934966
3014      30.140    -28.372685482501     13.266843544074     -41.639529026575     118.792731363811
3016      30.160    -28.321748033539     13.289448785374     -41.611196818913     118.995141104175
3018      30.180    -28.278102954183     13.287432672158     -41.565535626341     118.977088611516
3020      30.200    -28.228693058276     13.250085296266     -41.478778354542     118.642676226483
